id,timestamp,location_timestamp,sim_id,arfcn,code,sig_pow,sig_quality,sig_rssi,sig_snr,sig_cinr,source_id,technology,param1,param2,param3,param4,param5,info,plmn_id,lac,rac,cell_id,frame_type,node_id,is_synced
317579,73604195952509228,,0,3102,490.0,-1040,-180.0,-750.0,,,2,4,,,,,,,,,,,45458,0,0
317580,73604196074258432,,0,3300,,-1000,-140.0,-650.0,-20.0,0.0,3,4,,,,,,,43211.0,44200.0,,23055618.0,0,0,0
317581,73604199760807439,,0,3300,489.0,-960,-130.0,-670.0,13.0,,1,4,274.0,1133.0,,,,,,,,,45459,0,0
317582,73604199828063503,,0,3300,490.0,-970,-120.0,-760.0,,,2,4,,,,,,,,,,,45458,0,0
317583,73604199828063503,,0,3300,95.0,-1140,-300.0,-750.0,,,2,4,,,,,,,,,,,45458,0,0
317584,73604199895172224,,0,3300,460.0,-1010,-170.0,-750.0,,,2,4,,,,,,,,,,,45458,0,0
317585,73604200088017962,,0,1423,489.0,-820,-130.0,-590.0,,,2,4,,,,,,,,,,,45458,0,0
317586,73604200088017962,,0,1423,490.0,-910,-180.0,-590.0,,,2,4,,,,,,,,,,,45458,0,0
317587,73604200203747328,,0,3300,,-970,-120.0,-640.0,0.0,0.0,3,4,,,,,,,43211.0,44200.0,,23055619.0,0,0,0
317588,73604200318132714,,0,3300,59.0,-1150,-300.0,-760.0,,,2,4,,,,,,,,,,,45461,0,0
317589,73604202959015916,,0,3300,53.0,-1040,-190.0,-760.0,,,2,4,,,,,,,,,,,45461,0,0
317590,73604202962423916,,0,3300,53.0,-1050,-250.0,,,,2,4,,,,,,,,,,,45433,0,0
317591,73604202982493140,,0,3300,53.0,-1030,-190.0,-750.0,,,2,4,,,,,,,,,,,45461,0,0
317592,73604202985902140,,0,3300,53.0,-1040,-240.0,,,,2,4,,,,,,,,,,,45433,0,0
317593,73604203044475976,,0,3300,281.0,-1080,-210.0,,,,2,4,,,,,,,,,,,45433,0,0
317594,73604203181604678,,0,3102,489.0,-970,-130.0,-750.0,,,2,4,,,,,,,,,,,45458,0,0
317595,73604203181604678,,0,3102,460.0,-1130,-300.0,-740.0,,,2,4,,,,,,,,,,,45458,0,0
317596,73604203220994243,,0,3300,300.0,-1170,-300.0,-780.0,,,2,4,,,,,,,,,,,45461,0,0
317597,73604204415680512,,0,3300,,-970,-130.0,-640.0,10.0,0.0,3,4,,,,,,,43211.0,44200.0,,23055619.0,0,0,0
317598,73604204527562376,,0,3300,460.0,-1150,-300.0,-760.0,,,2,4,,,,,,,,,,,45461,0,0
317599,73604204530990376,,0,3300,406.0,-1060,-260.0,,,,2,4,,,,,,,,,,,45433,0,0
317600,73604204530990376,,0,3300,95.0,-1100,-270.0,,,,2,4,,,,,,,,,,,45433,0,0
317601,73604204530990376,,0,3300,490.0,-970,-120.0,,,,2,4,,,,,,,,,,,45433,0,0
317602,73604204577893713,,0,3300,192.0,-1170,-300.0,-780.0,,,2,4,,,,,,,,,,,45461,0,0
317603,73604204594727929,,0,3300,192.0,-1140,-300.0,-750.0,,,2,4,,,,,,,,,,,45461,0,0
317604,73604204581323713,,0,3300,192.0,-1170,-300.0,,,,2,4,,,,,,,,,,,45433,0,0
317605,73604204598158929,,0,3300,192.0,-1140,-300.0,,,,2,4,,,,,,,,,,,45433,0,0
317606,73604205851741590,,0,3300,59.0,-1140,-300.0,-750.0,,,2,4,,,,,,,,,,,45461,0,0
317607,73604206996095157,,0,3300,281.0,-1170,-250.0,,,,2,4,,,,,,,,,,,45433,0,0
317608,73604206992643157,,0,3300,334.0,-1160,-300.0,-770.0,,,2,4,,,,,,,,,,,45461,0,0
