number,RSRP,RSSI,RSRQ,SNR,CINR,MOS
5969,-108,-83.55878198706037,-185.0,9.945978988819377,7.678049001520696,3.665395749704489
5970,-96,-57.84123100835004,-136.0,14.741400835978062,10.819469277828816,3.8604660552607166
5971,-105,-82.0,-208.0,10.373015190720311,7.403686083658755,3.6050296004238422
5972,-110,-80.0,-260.229934194785,12.799111740917331,8.457750725095039,3.465115933804273
5973,-99,-77.0,-184.0,9.1216503170501,6.939291096233818,3.8088480484233633
5974,-109,-71.0,-205.0,11.072279176850811,10.532064843196943,3.265342918515675
5975,-92,-72.36941898698188,-152.0,15.893630758612762,12.431907036376296,3.989313485625994
5976,-91,-72.02587237791323,-142.0,11.89644647186133,8.73021281537276,4.280170216177639
5977,-106,-72.0,-253.35060513523382,8.201401883580111,5.710650167383722,3.2135964326590907
5978,-88,-61.0,-109.0,13.856843047981506,10.21469835188512,4.153350310393652
5979,-103,-60.0,-170.29230059040387,16.472729580193917,13.039740464471748,3.636765565191922
5980,-93,-71.0,-180.07931817830539,16.938921401795167,13.242346342312532,4.049576143887017
5981,-100,-70.12288020509081,-154.0,13.68040789964328,10.38638055171263,4.027068919290759
5982,-102,-74.0,-244.0,8.002197822647082,5.31619493520722,3.60809814425333
5983,-89,-57.91578477094354,-153.0,15.89129247178768,12.332087831034256,3.527067072377064
5984,-119,-82.6744007115384,-251.0,6.703103802402827,5.190362950266716,2.512393418188502
5985,-116,-84.0,-247.0,6.868506567060742,5.265570152008387,3.0709214034532715
5986,-97,-65.0,-167.05391280679837,15.17868074594502,11.450677694982456,3.6751501316301134
5987,-89,-68.35205906989306,-151.0,15.47521851031124,12.189507906969984,4.00932500935244
5988,-108,-72.0,-164.54011299518945,8.654266606385406,5.622725287616524,3.6811198049915226
5989,-107,-84.47460382250168,-170.03619953641297,12.494607549624666,9.8150549398105,3.109699140468964
5990,-102,-58.43470116598204,-152.0,13.768805970309506,9.54045860609958,3.642219441538168
5991,-85,-57.45568286815219,-139.0,13.946826792633306,9.94995485455006,3.842759685348241
5992,-90,-68.0,-117.0,11.550572590398616,9.093367232158409,3.905939715036341
5993,-106,-82.56176715867743,-219.0,12.565787634461639,9.007320189827244,3.169014146807528
5994,-95,-72.82129009362208,-138.0,15.80769290894689,12.5883116245186,3.797008733071332
5995,-110,-69.09634912203079,-178.0668278248126,10.984281313411675,8.575354896169474,3.106432351795016
5996,-105,-78.0,-251.0,10.001791544988745,7.960875292853308,3.236186347951004
5997,-109,-79.0,-189.0,8.991631487429997,6.055546629064371,3.183468839592552
5998,-114,-71.0,-204.0,10.382355403131529,7.544749613018872,3.3704704956482314
5999,-101,-69.53080237492806,-130.0,15.255312714988362,11.568727068236528,4.198377956965084
6000,-96,-72.0,-148.0,15.00930132288032,11.74054107542051,4.176966033220642
6001,-102,-60.0,-168.64965774454492,15.517520190467875,12.317888289441443,3.6598047005913945
6002,-96,-57.16882474698716,-129.0,13.397594644991722,10.3412903157327,3.625699986995451
6003,-76,-52.0,-98.338065584295,18.031655431616368,15.774026432495766,4.029135463691379
6004,-94,-69.39304373182385,-144.0,16.643393639099052,13.402297781883297,3.94562722730018
6005,-89,-61.0,-79.0,19.212411902423707,14.747457964220898,3.692331139110949
6006,-108,-80.324170594713,-224.0,10.085132001769916,7.351214349010669,3.045098119342894
6007,-87,-64.0,-159.23784619105643,13.058033981759646,10.166535637503111,4.269917813479312
6008,-87,-60.0,-125.0,15.737961029322726,12.64944985920769,4.322096444930274
6009,-94,-71.0,-115.0,16.92917964353102,13.894199854157126,3.969053680617105
6010,-89,-67.0,-164.1658618909135,18.001677955737673,14.25673859515376,4.104498170269583
6011,-93,-59.0,-132.0,16.868621774190967,13.64712534453611,4.0500097552288405
6012,-92,-67.0,-150.0,16.669233070937523,13.315439774150368,4.098980109469888
6013,-88,-72.13686932838377,-102.0846367040321,16.530328323404454,13.39420769977627,4.547728805926956
6014,-86,-69.51528708216694,-146.0,13.066671262520593,8.750704707299974,4.442372215767408
6015,-98,-68.0,-149.0,12.087236949678385,9.155272073631254,4.206388621409574
6016,-108,-80.0,-216.0,9.721492947946,6.908473743453371,3.622963708322713
6017,-103,-65.0,-145.0,17.008597035645973,13.1642277650678,3.817777615487485
6018,-96,-73.74719500361647,-109.0,14.3234942929598,10.966423164812282,4.08019360534645
6019,-93,-65.0,-148.0,16.299250690390487,12.548228164225684,4.332828693039344
6020,-86,-71.0,-133.0,13.254445958263247,8.966879285652253,4.5191304694487
6021,-89,-60.0,-163.6875166251275,17.34232121448202,13.555957433992432,4.129539722411882
6022,-93,-72.0,-147.0,14.498566060373864,11.04038926731269,3.800611396863689
6023,-104,-79.0,-229.0,9.306618252231184,6.823483680672273,3.885577497281606
6024,-81,-56.745439633519844,-86.0,21.783352197589515,17.836357594340903,4.339544555659289
6025,-86,-61.0,-128.0,16.236148395970442,12.318371131432537,4.073695262414788
6026,-88,-68.0,-167.36415209310638,15.62362279132471,12.002547495038034,4.384136711348353
6027,-99,-78.0,-172.5579029343568,11.355246064979037,9.287332899360887,3.4689221339169607
6028,-98,-59.0,-158.18531579179387,14.682774841272836,10.86553019237174,4.160554158493588
6029,-90,-69.81152749686586,-108.0,17.88559118457032,14.64505001094705,4.087398398489318
6030,-88,-56.0,-86.0,21.672620526280127,18.669250409234017,4.573651885283564
6031,-91,-61.0,-135.0,12.906340496334797,9.59938736945663,4.063515668569434
6032,-83,-49.0,-71.0,22.67664181878005,20.65863872900106,4.587446060424713
6033,-90,-72.0,-119.0,12.884061470398507,9.398350143727704,4.070686115800735
6034,-85,-67.0,-114.0,16.62375859192966,13.9153799452046,4.269983764747355
6035,-107,-71.54223502195904,-225.0,8.313766828707132,6.1641047617928,3.392711840595392
6036,-109,-76.0,-163.68623403013314,12.470105464694095,10.279788502742631,3.001455036549914
6037,-114,-80.0,-233.0,9.85572547920547,7.084587624532598,2.9493836405556118
6038,-95,-69.4039814537789,-167.91852249352795,14.178693738207903,10.12053238205596,4.142406719918172
6039,-101,-57.61843487293199,-165.22179417045436,12.421527062042781,9.103344604011689,4.027192908712038
6040,-111,-84.28835255638676,-181.46173341756648,11.759013788909943,9.441815710572342,2.8540729495434998
6041,-90,-70.0,-141.0,15.274724567676213,11.679917342642934,4.236495454799922
6042,-90,-70.0,-142.0,14.571770489296544,11.230468177110897,4.024846612030698
6043,-95,-63.0,-136.0,11.646791346486964,8.833193045628581,3.7136413089569222
6044,-103,-70.0,-157.09048368894554,13.914395412885508,9.275366268471648,3.817165929919491
6045,-84,-61.0,-91.0,19.87009009191784,16.33132906496059,4.388951296569985
6046,-102,-56.74320032765069,-119.0,13.378085714466838,10.28989110680163,3.87482081948708
6047,-108,-75.0,-236.0,10.944470288294882,8.199313082682675,3.722514714428308
6048,-114,-86.0,-289.0,8.901865066201793,7.335247270633619,3.1402942471700963
6049,-100,-78.0,-220.0,11.963082348163818,10.534813134557048,3.960413270875298
6050,-97,-68.0,-108.0,14.275357776404585,10.759051060813432,3.742334153355469
6051,-88,-70.0,-101.50359738466007,12.83433914301228,8.859259090408822,4.015488641511551
6052,-88,-72.0,-122.0,17.093321985790748,14.001148923332323,4.599165813564001
6053,-81,-60.0,-88.0,24.22277796264493,19.99532053978304,4.183392419227464
6054,-115,-80.61260709806726,-246.0,8.357200535364665,6.90527548952279,2.6446639026864163
6055,-95,-61.0,-127.0,14.8799603338261,11.064876269858395,4.010272197144818
6056,-96,-63.0,-114.0,17.078512507588783,13.658881794586549,4.100044574042574
6057,-101,-72.17347578299437,-209.0,9.112518072773728,7.098197485752296,3.9905295328930057
6058,-114,-70.7833755084641,-209.0,8.662302292005641,6.642630025205329,3.2156624488459014
6059,-102,-59.0,-143.0,16.431213602280906,13.119980898956516,4.011289790035712
6060,-81,-57.76257661712335,-79.0,20.238448484290394,17.579270179607125,4.578928485010688
6061,-102,-68.0,-144.0,13.86452779925846,10.02922934421624,3.950263823593168
6062,-74,-51.0,-71.0,23.021048400370937,18.44354615072652,4.494586357635408
6063,-106,-82.0,-194.0,9.038437284424866,5.599404442635474,3.618370456966352
6064,-101,-60.0,-150.0,18.40980956453462,14.023763354049704,3.661715745920701
6065,-103,-78.0,-227.0,8.16161530246267,5.218847517945054,3.620441938944516
6066,-94,-63.0,-152.0,16.584110112372006,13.007261298690214,3.965425208043081
6067,-78,-62.0,-108.0,23.106284186099334,19.09278441135004,3.907008885141858
6068,-99,-66.0,-123.0,15.507315199282605,11.758479171486432,4.125110549886106
6069,-82,-63.0,-106.0,23.483493700061672,21.225945635346,4.18452126704768
6070,-90,-60.0,-106.34400295713418,16.479994972546613,12.927690535748024,4.0236070407368025
6071,-91,-68.40738420331951,-173.49206645755925,13.127192717410074,8.787500577885968,4.391515985847772
6072,-98,-70.0,-156.63401677716632,13.498617105460028,9.97645947951342,3.637892293749761
6073,-106,-83.1067079007538,-242.0,10.531481420670687,9.612745581985807,3.98146243319302
6074,-96,-64.0,-128.0,13.349511059802287,8.652399739513278,3.4929108820006185
6075,-99,-56.33125329359253,-114.0,17.54762532831225,14.33298751145009,3.65899169181205
6076,-83,-61.0,-84.0,19.94155433404024,16.360596067871562,3.84047592830182
6077,-83,-56.0,-72.0,20.18133386531357,17.90103500017,4.494870340768344
6078,-91,-67.0,-161.66383323394686,16.092508306997885,12.92548829974494,3.8722066639087
6079,-90,-62.0,-130.0,15.904873973003951,12.33595784986514,4.2429266794258
6080,-101,-76.0,-224.0,11.243227750382932,8.852736368520965,4.031069545945437
6081,-86,-70.0,-108.65080098032882,16.04834790642616,12.32401819382966,4.226997522105338
6082,-85,-62.0,-113.0,14.710906832885794,11.612193759893906,4.1869267089118285
6083,-112,-74.0,-197.0,13.482851545556654,10.488500402886896,3.413434734999651
6084,-108,-71.94209782816404,-250.0,11.152749148915161,8.722450884245784,3.29319395307862
6085,-102,-59.0,-147.0,13.5086121288112,10.365463716001573,3.759156791427372
6086,-111,-76.0,-185.0,10.77933234949516,8.384603913475,3.377103276372835
6087,-102,-71.0,-104.0,11.734027799832985,8.946535575983638,4.226248813744957
6088,-76,-58.962879549706244,-91.0,23.97187041631025,20.16078267638392,4.3360123778206825
6089,-119,-88.0,-297.0,6.753945868059216,4.866076748782024,2.8177430311888143
6090,-97,-64.0,-171.25564149251719,14.977644940234368,11.335484043450917,3.8064828641007376
6091,-104,-82.0808696907556,-244.0,9.001499506796154,6.146192620896159,3.383751323496665
6092,-86,-71.98349168865666,-119.0,11.677326925296715,8.986250004030264,3.863603983741705
6093,-91,-68.9500143631814,-113.0,12.50265468655416,9.435496983227951,4.311906084610135
6094,-76,-54.0,-82.0,18.94245815737527,15.45070099655361,4.410147073891296
6095,-93,-67.0,-108.0,13.185642196979517,10.12346621480078,4.113869957420145
6096,-99,-68.00979066820506,-155.0,15.891038208150238,12.654249403471429,3.7267274906591226
6097,-86,-57.289792741069284,-106.31260093694087,13.774915797785265,9.468926592069758,4.372806798552153
6098,-95,-73.65247570277046,-105.0,16.74482140443758,13.201499980244709,4.174535846434073
6099,-102,-67.56371102927811,-151.32093056083414,14.106544997857116,10.886861087903991,3.8002704179898776
6100,-104,-72.0,-230.0,10.74555268733618,8.941222780969815,3.97846675089117
6101,-92,-70.0,-162.04856362478228,16.0498511069908,12.971473084653107,3.866598174297613
6102,-91,-58.10658864121938,-171.69539025669323,15.06586880524502,11.689202569467614,3.811087273401005
6103,-114,-82.0,-171.70740165284533,9.176399357803875,7.066054312677712,3.143507727422622
6104,-87,-69.37332779171345,-181.86922103221391,16.420778046919587,13.073259743529396,4.380094363340486
6105,-87,-68.75302504293325,-151.0,14.881939772247716,11.68750388406053,4.157545241600322
6106,-111,-77.0,-213.0,10.65280986873001,8.349155719901006,3.641725356867031
6107,-92,-68.0,-162.89487066316673,11.904710156834028,8.245602068146294,4.226407214588609
6108,-97,-61.0,-141.0,16.113839008732956,12.28804777433609,4.246230017992153
6109,-99,-76.0,-197.0,10.560416589366024,8.853148241581035,4.214957914843441
6110,-89,-63.0,-164.8952541810282,12.804221353109646,9.511344180665205,4.052847728501948
6111,-80,-55.0,-101.8216209122249,20.97493858890701,16.449179246932072,4.445579613543326
6112,-81,-53.0,-109.0,22.99296561611427,20.169986919077164,4.5476942036578
6113,-116,-82.1310354507599,-246.0,6.347455497385829,4.863705107296521,3.2056890081208462
6114,-101,-61.0,-148.0,12.799337852336476,8.728494161341288,3.6431980244703768
6115,-99,-72.6686121657766,-169.12940846769368,12.934554968926241,9.96380754239677,3.8962312498119975
6116,-92,-71.0,-139.0,16.889667341966543,13.05900225732941,3.9513199075566794
6117,-85,-54.0,-71.0,22.97818911971452,19.25804438799737,3.958963544981572
6118,-100,-65.0,-107.0,16.7481432078839,13.062807449523664,3.7835488724284327
6119,-102,-64.0,-113.0,12.779109882219071,9.43442192676588,3.9272158518866673
6120,-85,-64.0,-145.0,17.830063862637964,14.503118197708268,4.246686591905529
6121,-95,-63.0,-173.07712917721236,17.415599738448922,14.116878948686058,3.4952286014453806
6122,-93,-65.0,-151.0,16.61145680993675,12.98115823144304,4.484100268421292
6123,-85,-58.518669992588315,-90.0,24.626315430764368,21.90091781263447,3.855968946835157
6124,-107,-81.19253112840144,-253.0,7.733330829122191,6.520884575601926,3.5548014890612363
6125,-99,-75.0,-212.0,9.200473901327664,6.471597366217964,3.3814266998524403
6126,-99,-63.0,-150.0118182571772,15.942911907881982,12.226013018872049,4.054745200416802
6127,-110,-71.0,-215.0,9.886685573511048,7.421383997883007,3.2403455593622565
6128,-114,-82.0545807960759,-185.0,11.737764823142788,8.925762342633735,3.3847916141979035
6129,-91,-71.0,-111.0,16.542525438591277,12.959065410971688,3.95040312689302
6130,-110,-73.48662331688236,-211.0,9.455646074387635,7.296674750713756,2.914075160367751
6131,-99,-70.0,-251.0,11.084257246578598,8.821424346494862,3.744483558725154
6132,-99,-75.0,-168.39932846966224,9.684494698845231,7.635961556440861,4.242572980505472
6133,-113,-82.0,-238.0,12.91502479150306,10.34199751589646,3.607622352138462
6134,-99,-72.0,-168.27078128909326,16.80647179779391,12.966841734138113,3.6606121940486056
6135,-112,-74.0,-220.0,9.389171547579062,6.529776329009438,3.217111785333538
6136,-85,-65.0,-106.0,15.18331774897502,11.41453160144698,4.089568703347814
6137,-120,-82.0,-299.0,6.813667071489184,5.221766837302885,2.565232404507708
6138,-101,-69.7075323027399,-232.0,11.768703440959294,9.331605515961328,3.6275393659689184
6139,-111,-82.0,-202.0,11.907031025062432,9.079521307796233,3.0971428118657105
6140,-98,-70.0,-145.0,17.277069591057565,13.53247711973161,3.928186132651826
6141,-99,-64.0,-163.60134580666718,14.482066094918634,10.865330932738509,3.8261679074351735
6142,-112,-82.0,-177.652358691563,10.850111542527646,8.807859940022771,3.25536273756927
6143,-102,-70.0,-142.0,13.468095412752124,9.633913497293587,4.006802055244868
6144,-96,-64.0,-167.91045367681716,13.926468047874605,10.175401823795587,4.07752711736036
6145,-98,-63.0,-142.0,15.01192598192454,11.040242388090864,3.95428103552268
6146,-103,-63.0,-107.61107507152248,15.835149397159164,12.583346470322862,3.5975742436306515
6147,-114,-80.26893236980904,-281.0,6.05532893804234,4.282145924206338,3.023128836057678
6148,-88,-67.0,-169.78080558714524,16.43464174027116,12.735887853476124,3.684958980252184
6149,-89,-59.37101788394146,-97.21891740018631,24.50262964384632,20.927753690952343,4.273135977638878
6150,-99,-80.0,-163.06377907833567,10.992970595281065,9.079665558743349,3.906533161419149
6151,-87,-60.0,-141.0,12.920466019511021,10.015169867775828,3.7416173965503297
6152,-99,-63.0,-135.0,15.8220013767701,12.797400458574728,3.988106388097664
6153,-100,-60.0,-115.0,10.790885505699604,8.570766767830854,4.078364766073332
6154,-89,-62.0,-136.0,13.011986594364181,8.3997729631202,4.240363585121706
6155,-114,-77.0,-197.0,12.358795133114056,9.81286459619035,3.2313647285484226
6156,-96,-63.0,-129.0,16.846743176724043,13.346772041641504,3.86093225635812
6157,-85,-71.0,-160.45232974989582,15.814412923154071,12.484000952129785,3.817164868418116
6158,-94,-70.0,-148.0,12.62106822574528,9.460803837840944,3.715420231019291
6159,-86,-67.0,-106.0,16.220296026808015,12.86877731152526,4.355030099352214
6160,-114,-70.0,-208.0,8.267587775060559,5.193458689815383,2.8182521207668385
6161,-102,-76.0,-177.60438453511577,11.108277935661391,9.25247506490074,4.196211068953278
6162,-99,-76.0,-183.0,12.945458287851096,10.324409893682652,3.711352982059144
6163,-105,-77.0,-182.8626474818999,9.60668758346474,7.527100483306027,3.52565683854566
6164,-101,-59.0,-108.0,14.03341534939971,10.63208211431761,3.395229461850734
6165,-78,-57.15752346449103,-80.0,19.31055321639829,14.60575014974234,4.110310744076731
6166,-91,-64.0,-118.0,16.319992376047463,12.97311433774693,3.945326273679473
6167,-102,-72.0,-152.0,12.737517644579757,8.666068824621213,3.519976118661861
6168,-94,-62.0,-155.0,17.37577197991183,13.982786346783492,4.179275917951432
6169,-101,-70.0,-153.0,15.470608076131532,12.151766242023308,3.621805226421957
6170,-85,-73.17691952365085,-147.0,16.67805938852672,12.877957620453271,3.8862857587358417
6171,-91,-68.0,-143.0,12.461744161840343,9.448728169516633,3.163875366741227
6172,-102,-65.0,-133.0,15.123192518344563,11.375369166664356,4.017645020183057
6173,-99,-82.71005504186894,-198.0,10.650412485452758,7.721513883581892,3.83930320840547
6174,-99,-77.0,-206.0,9.808427746424918,7.001401612360442,3.3769012421282505
6175,-77,-56.0,-86.0,21.69926835293964,16.953436974087644,4.120428674467801
6176,-91,-62.0,-130.0,13.596128935083007,9.90444962286593,4.394072253474249
6177,-94,-72.0,-103.0,18.024697437502375,14.464073384988378,3.716175418348947
6178,-76,-61.0,-88.0,23.39025487296761,19.988230518321974,4.244178151376357
6179,-102,-75.0,-215.0,10.766308092532295,7.890215008850046,3.940672642225881
6180,-102,-65.0,-174.52364144121182,13.522396770962326,10.011040026981508,3.4772167395293234
6181,-99,-72.0,-106.0,16.115935244116983,12.43311570595701,3.941063034461232
6182,-112,-75.0,-181.0,11.653828566061282,9.367087672113552,3.121090003332999
6183,-98,-71.0,-105.0,16.544795075602273,13.144666494087325,3.655637477498832
6184,-102,-74.0,-162.29059367694543,10.684005395971512,8.409822874728164,3.890208775624218
6185,-98,-78.0,-232.0,8.255959182851097,6.225777457184707,4.139692423504681
6186,-101,-75.0,-221.0,12.74836879608671,10.88860236698553,3.651352599133405
6187,-109,-74.0,-245.0,10.94979426271971,7.972683471588629,3.5249570671038
6188,-97,-61.0,-134.0,15.385916190107586,11.779333133070445,3.65953876187482
6189,-102,-82.0,-172.73623725302164,12.579931701635086,9.262392890267195,3.790690363612186
6190,-101,-76.0,-209.0,12.111960110685413,9.897104867594551,3.753603068982471
6191,-99,-65.0,-160.58793256667613,17.20887647095741,14.005336924431322,4.12351894735287
6192,-100,-62.0,-125.0,17.484165212166626,14.887240502498791,3.828101066635959
6193,-104,-72.0,-187.0,10.747688317488128,7.898899047474015,3.765049568605632
6194,-102,-77.0,-164.7203530431627,12.120949502823255,10.36145287728617,3.5725162060061826
6195,-100,-72.87683701367015,-185.0,12.007082281065179,8.697998654835715,3.649897115314784
6196,-100,-59.0,-179.00911553571186,15.491152764650728,12.432987544183732,3.936282826136381
6197,-110,-77.0,-240.0,11.405398420635812,9.935479896563947,3.3234611671768466
6198,-92,-72.37641455304104,-149.0,13.805534735597814,9.093397982163657,4.088381380408952
6199,-103,-64.0,-168.60285381050727,14.49995032883842,10.504082630906332,3.142237141580124
6200,-100,-71.0,-141.0,16.73312391663668,13.102756246685455,3.8833096516884615
6201,-87,-65.0,-128.0,11.999930747331982,8.889033546309115,4.2457606221234965
6202,-87,-61.0,-168.19509551289755,17.10646462501452,13.596639786815016,4.162789470462116
6203,-97,-60.0,-139.0,16.256084246949076,12.850065713748572,3.858006792360036
6204,-97,-67.0,-157.8023614727891,16.973253134184908,13.777163883302752,3.837846984853764
6205,-93,-71.97305756080546,-146.0,12.56637720527427,9.921984967058542,4.0870475505931045
6206,-93,-74.42204245901102,-153.0,12.570630588526031,9.701580338022668,4.118794071509428
6207,-80,-49.0,-102.65130907370025,22.091925680969204,18.11303439327548,3.985021356224175
6208,-105,-72.0,-221.0,9.442048373069136,6.490570361781076,3.7103503738223553
6209,-93,-65.0,-162.6085137556738,15.153242176222072,12.11925141193398,4.170905841137658
6210,-106,-81.34844605615507,-207.0,10.887186288795126,8.887362809484868,3.618714091466829
6211,-113,-79.0,-242.0,11.042357248256966,9.25130403890645,3.0014110136098107
6212,-86,-71.0,-129.0,17.283519914314425,13.491312271449289,4.396583166157713
6213,-86,-54.0,-110.0,23.68066408113749,20.07772539212658,4.11860441985062
6214,-103,-70.0,-181.85739129735632,9.469908782494125,6.737947029860662,3.2698607865975857
6215,-87,-68.0,-146.0,15.579866316285862,12.346721059467978,4.107334793106734
6216,-80,-51.0,-96.42068030921752,22.44620186560001,17.536707212153473,4.58919141393605
6217,-103,-59.0,-137.0,16.8918443275117,13.348108500089875,3.777803768564152
6218,-102,-65.0,-104.3972144518779,13.59136280240612,9.848345584386053,3.774666841976871
6219,-114,-85.0,-265.0,6.294131482545909,4.539524926893966,3.4123367805624567
6220,-104,-75.0,-249.0,11.820920502635234,10.119274716537229,3.5581700851284177
6221,-102,-65.0,-169.79183211869756,17.696520262845834,13.924520272087111,3.6627351930408016
6222,-102,-61.0,-132.0,12.716323179907029,8.98615328798185,3.7908177938738175
6223,-86,-53.0,-81.0,23.91078666782056,21.71867692340711,4.357598833149392
6224,-106,-78.0,-204.0,9.325759510212064,7.095079444544743,3.102840419389908
6225,-108,-73.23759844823397,-262.8273640369316,9.723148597986988,6.812383628927664,3.5556952127389683
6226,-103,-67.0,-111.0,13.66773237083433,8.933679580466599,3.696676351203288
6227,-82,-54.0,-110.0,20.880596700688365,16.242833225100092,4.210971611834527
6228,-102,-77.0,-242.0,9.275578211753382,6.46495857473224,3.651315904706441
6229,-102,-74.0,-211.0,8.326637081921199,5.942049845985091,4.039394702283524
6230,-103,-72.0,-142.0,14.743310793793224,10.902261390665322,3.918441674708743
6231,-79,-48.0,-95.27065163976822,22.59740043191661,17.965071366759094,4.28092813557555
6232,-114,-85.0,-273.0,5.55904279055987,4.430886874307687,3.187894107518596
6233,-98,-64.0,-135.0,16.05890887889361,12.897877550350694,3.831256768474289
6234,-82,-59.0,-92.0,23.94099039029086,19.56671627487665,4.408055626598936
6235,-109,-80.5243672489757,-186.27226733885016,11.344968619513685,9.480307767765789,3.4053091262734454
6236,-103,-71.0,-253.0,9.057788275708344,6.468213918886131,3.923368548374785
6237,-93,-65.0,-137.0,13.60753672299131,10.05355590046184,4.003694423577052
6238,-101,-75.0,-200.0,8.670107054233094,6.194166653011637,3.234368913178748
6239,-114,-72.0,-203.0,10.794033387012146,7.87940455560396,3.315153951415113
6240,-102,-80.0,-249.0,10.365553354253631,8.316325713624217,3.631022819570544
6241,-108,-69.04465640991711,-212.0,12.133240358892111,9.57119893420864,3.304022470305556
6242,-105,-76.0,-180.0,7.356415415148422,5.768401857654499,3.63495435315455
6243,-101,-61.0,-112.0,16.467240898335834,12.53710340239257,3.791356531565534
6244,-94,-59.0,-138.0,13.743296903557995,10.654395266950669,4.337686459882341
6245,-101,-60.0,-163.47477644013827,14.97694402123926,11.952575118052351,3.6886817736469353
6246,-96,-66.0,-153.0,12.998232356199273,10.165635156136378,3.880958871947513
6247,-98,-57.032620532943376,-117.0,16.064553490087725,12.9420635191404,3.726475613045827
6248,-107,-70.0,-199.0,10.655611836128514,7.73741877793439,3.653633392692255
6249,-97,-65.0,-153.0,11.995233815005273,8.872253258401347,4.09421149697891
6250,-102,-66.0,-174.02800338180487,16.835883669314693,13.623566731744578,3.5062474070890963
6251,-107,-79.0,-179.33852969655067,12.14106027370534,9.835495178546251,3.6584890569009536
6252,-97,-71.0,-158.75737345505263,14.92090226152029,11.151379949538622,3.919720059066091
6253,-103,-60.0,-138.0,13.633162113337121,9.219099155619364,3.6942159018772034
6254,-95,-67.0,-154.37123068421738,16.178724204210017,12.971940033668362,3.569717067874778
6255,-90,-60.0,-115.0,12.082656913464465,8.890764604752349,4.075436759217955
6256,-86,-67.0,-153.0,16.84596000695268,13.463168622203042,3.995751859390212
6257,-79,-54.0,-93.0,23.46697887064979,18.886875133096304,4.447353612997528
6258,-88,-70.0,-175.0,15.05480684857958,11.5373939058546,4.175592827013168
6259,-101,-72.0,-151.55689146592007,14.765580846009945,11.523166208315764,3.6022000419934543
6260,-88,-64.0,-169.2686060600642,15.353545169056904,11.987695600794048,4.461440417359068
6261,-77,-57.0,-109.0,23.41858505330432,18.91859849361184,3.9741648044029474
6262,-118,-83.07752350947244,-247.0,8.96069190902654,7.941457383390228,3.068226060358102
6263,-106,-81.39984219987146,-181.0,12.526334683176668,10.34511288779921,3.532373105100811
6264,-116,-81.6766375389184,-285.0,6.111413407307933,4.786384323643286,3.0260023241165803
6265,-116,-84.0,-273.0,8.113982035399777,7.313276458107097,3.016174797107704
6266,-114,-69.71051974334625,-230.0,10.981039723257124,9.448630545952865,3.235032486681328
6267,-94,-64.0,-119.0,16.052247747951125,12.260167098453543,3.660364623971632
6268,-96,-72.70037346254631,-119.0,15.125814012902769,11.882962299739754,4.12765492128554
6269,-87,-61.0,-138.0,15.776805331339927,12.675576569171117,4.002538041179494
6270,-103,-63.0,-146.0,15.793626365097422,12.214084165260108,3.8096291309074464
6271,-97,-60.0,-119.0,13.690085900883714,9.907362008055353,3.7357013515174176
6272,-101,-62.0,-157.19130261761458,14.24773395737825,10.386599955754903,3.678638086347469
6273,-103,-72.0,-241.0,10.967106093330468,9.546208456223628,3.798322790482357
6274,-91,-64.0,-135.0,16.32069701237199,14.075451656461944,3.9605161817489343
6275,-88,-53.0,-100.33694669946713,23.83959689446305,21.30558757014173,3.881158783272825
6276,-89,-59.0,-167.82296925922597,16.305386348528394,12.887768287110218,4.2813205118093975
6277,-89,-71.0,-124.0,16.117392874487965,12.58765454766981,4.251784823386355
6278,-101,-63.0,-131.0,13.186687738754248,8.358980538820996,4.180718835568436
6279,-76,-55.0,-99.55266577610219,22.042220062085,19.02163916636356,4.366557935756721
6280,-86,-66.0,-115.0,17.05538724007846,14.267458049387272,3.721147041734448
6281,-119,-81.10003875370298,-290.0,7.376560308825481,6.456224865868984,2.774381403856202
6282,-97,-60.0,-103.0,15.183149357236784,11.246795839076606,4.338606940920317
6283,-104,-72.0,-191.0,9.167055525807083,6.216010314087501,4.00275195591529
6284,-112,-83.3953164718316,-236.0,13.279100629270989,10.419686706579196,3.83598261329073
6285,-102,-60.0,-108.0,15.78574986826418,12.611184920358108,3.9459148139114832
6286,-92,-60.0,-176.27798596583708,12.176315684549968,9.32150596960029,4.2591751838283685
6287,-95,-59.12313903018858,-143.0,14.1451780943222,10.835510589176153,4.005838909236091
6288,-114,-70.0,-198.0,12.975712614583077,10.28542983209208,3.119635315693327
6289,-100,-64.0,-175.0,15.23372362010172,10.175512586172646,3.749273021627595
6290,-91,-70.21397768316103,-168.74712532716376,13.52863054432506,9.745190360522104,4.544185077231863
6291,-106,-70.0,-219.0,11.760250330754006,9.363947008042452,3.5085372501682413
6292,-90,-65.0,-154.0,14.661227253802284,11.473017854520489,3.834348872408206
6293,-108,-78.0,-207.0,8.432107394231016,5.996350971815056,3.1860553651562693
6294,-102,-80.0,-216.0,10.301344932633931,8.025916296310806,4.201371650507127
6295,-102,-78.0,-229.0,8.369365236337098,5.713743205901768,3.6924306881120894
6296,-103,-82.0932098792088,-244.0,10.58262004081471,8.487330430331262,3.464732879938893
6297,-98,-59.0,-126.0,14.8105428114479,11.118280345301878,3.80029374332812
6298,-111,-82.0,-169.7390893383763,10.310035039467136,7.938851737488363,3.403502361880589
6299,-102,-67.0,-125.0,17.74191125968993,14.205433528128951,3.4109308192967767
